Easting;Northing;Elevation
2495724.319;1139924.106;1404.2
2495749.319;1139924.106;1410.1
2495774.319;1139924.106;1410.5
2495799.319;1139924.106;1410.3
2495824.319;1139924.106;1409.5
2495849.319;1139924.106;1407.8
2495874.319;1139924.106;1406.3
2495899.319;1139924.106;1405.1
2495924.319;1139924.106;1400.8
2495949.319;1139924.106;1400.8
2495974.319;1139924.106;1398.9
2495999.319;1139924.106;1394.5
2496024.319;1139924.106;1389.9
2496049.319;1139924.106;1390.1
2496074.319;1139924.106;1390.3
2496099.32;1139924.106;1390.4
2496124.32;1139924.106;1387.2
2496149.32;1139924.106;1372.9
2496174.32;1139924.106;1372.9
2496199.32;1139924.106;1363.4
2496224.32;1139924.106;1357.3
2496249.32;1139924.106;1361.5
2496274.32;1139924.106;1356.9
2496299.32;1139924.106;1358.7
2496324.32;1139924.106;1358.6
2496349.32;1139924.106;1358.8
2496374.32;1139924.106;1359.2
2496399.32;1139924.106;1359.2
2496424.32;1139924.106;1362.2
2496449.32;1139924.106;1370.3
2496474.32;1139924.106;1373.6
2496499.32;1139924.106;1370.7
2496524.32;1139924.106;1369.5
2496549.32;1139924.106;1370.6
2496574.321;1139924.106;1371.3
2496599.321;1139924.106;1375.5
2496624.321;1139924.106;1375.5
2496649.321;1139924.106;1380.8
2496674.321;1139924.106;1380.7
2496699.321;1139924.106;1373.3
2496724.321;1139924.106;1354.9
2496749.321;1139924.106;1338.1
2496774.321;1139924.106;1319.9
2496799.321;1139924.106;1309.4
2496824.321;1139924.106;1297.2
2496849.321;1139924.106;1297.2
2496874.321;1139924.106;1290.7
2496899.321;1139924.106;1284.2
2496924.321;1139924.106;1274.4
2496949.321;1139924.106;1264
2496974.321;1139924.106;1257.4
2496999.321;1139924.106;1251.5
2497024.322;1139924.106;1249.4
2497049.322;1139924.106;1261.3
2497074.322;1139924.106;1261.3
2497099.322;1139924.106;1263.6
2495499.318;1139899.105;1396
2495524.318;1139899.105;1396
2495549.318;1139899.105;1394.5
2495574.318;1139899.105;1396.7
2495599.318;1139899.105;1395.6
2495624.318;1139899.105;1390.5
2495649.319;1139899.105;1388.6
2495674.319;1139899.105;1388
2495699.319;1139899.105;1398.1
2495724.319;1139899.105;1398.1
2495749.319;1139899.105;1403.7
2495774.319;1139899.105;1408.9
2495799.319;1139899.105;1408.9
2495824.319;1139899.105;1409
2495849.319;1139899.105;1409.3
2495874.319;1139899.105;1408.1
2495899.319;1139899.105;1406.8
2495924.319;1139899.105;1404.4
2495949.319;1139899.105;1404.4
2495974.319;1139899.105;1402.6
2495999.319;1139899.105;1400.8
2496024.319;1139899.105;1396.9
2496049.319;1139899.105;1389.3
2496074.319;1139899.105;1387.3
2496099.32;1139899.105;1390
2496124.32;1139899.105;1385.6
2496149.32;1139899.105;1373.8
2496174.32;1139899.105;1373.8
2496199.32;1139899.105;1365.1
2496224.32;1139899.105;1349.5
2496249.32;1139899.105;1350.9
2496274.32;1139899.105;1354.3
2496299.32;1139899.105;1357.3
2496324.32;1139899.105;1357.3
2496349.32;1139899.105;1357.3
2496374.32;1139899.105;1357.4
2496399.32;1139899.105;1357.4
2496424.32;1139899.105;1360.9
2496449.32;1139899.105;1365.9
2496474.32;1139899.105;1371.2
2496499.32;1139899.105;1370.2
2496524.32;1139899.105;1367.1
2496549.32;1139899.105;1367.6
2496574.321;1139899.105;1368.1
2496599.321;1139899.105;1369.7
2496624.321;1139899.105;1369.7
2496649.321;1139899.105;1371.7
2496674.321;1139899.105;1372.1
2496699.321;1139899.105;1364.5
2496724.321;1139899.105;1349.2
2496749.321;1139899.105;1332.5
2496774.321;1139899.105;1318.2
2496799.321;1139899.105;1307.2
2496824.321;1139899.105;1291.3
2496849.321;1139899.105;1291.3
2496874.321;1139899.105;1284.8
2496899.321;1139899.105;1277.9
2496924.321;1139899.105;1268.3
2496949.321;1139899.105;1258.4
2496974.321;1139899.105;1253
2496999.321;1139899.105;1249.8
2497024.322;1139899.105;1249.8
2497049.322;1139899.105;1262.4
2497074.322;1139899.105;1262.4
2497099.322;1139899.105;1264.7
2495424.318;1139874.105;1398.5
2495449.318;1139874.105;1400.2
2495474.318;1139874.105;1398.3
2495499.318;1139874.105;1396.4
2495524.318;1139874.105;1396.4
2495549.318;1139874.105;1396.6
2495574.318;1139874.105;1400.2
2495599.318;1139874.105;1400
2495624.318;1139874.105;1395.3
2495649.319;1139874.105;1390.4
2495674.319;1139874.105;1388.7
2495699.319;1139874.105;1392
2495724.319;1139874.105;1392
2495749.319;1139874.105;1397.2
2495774.319;1139874.105;1403.6
2495799.319;1139874.105;1406.5
2495824.319;1139874.105;1405
2495849.319;1139874.105;1406.9
2495874.319;1139874.105;1407.7
2495899.319;1139874.105;1408.1
2495924.319;1139874.105;1406.1
2495949.319;1139874.105;1406.1
2495974.319;1139874.105;1404.9
2495999.319;1139874.105;1402.9
2496024.319;1139874.105;1401.7
2496049.319;1139874.105;1400.6
2496074.319;1139874.105;1389.3
2496099.32;1139874.105;1380.6
2496124.32;1139874.105;1376
2496149.32;1139874.105;1371.8
2496174.32;1139874.105;1371.8
2496199.32;1139874.105;1366
2496224.32;1139874.105;1350.9
2496249.32;1139874.105;1349.9
2496274.32;1139874.105;1356.2
2496299.32;1139874.105;1355.6
2496324.32;1139874.105;1355.7
2496349.32;1139874.105;1355.3
2496374.32;1139874.105;1355.5
2496399.32;1139874.105;1355.5
2496424.32;1139874.105;1360.8
2496449.32;1139874.105;1365.7
2496474.32;1139874.105;1370.6
2496499.32;1139874.105;1370.4
2496524.32;1139874.105;1364.6
2496549.32;1139874.105;1365
2496574.321;1139874.105;1365.5
2496599.321;1139874.105;1366.7
2496624.321;1139874.105;1366.7
2496649.321;1139874.105;1365.4
2496674.321;1139874.105;1361.8
2496699.321;1139874.105;1353.2
2496724.321;1139874.105;1343.7
2496749.321;1139874.105;1328.2
2496774.321;1139874.105;1316.5
2496799.321;1139874.105;1306.1
2496824.321;1139874.105;1288.9
2496849.321;1139874.105;1288.9
2496874.321;1139874.105;1279
2496899.321;1139874.105;1271.2
2496924.321;1139874.105;1259.6
2496949.321;1139874.105;1257.5
2496974.321;1139874.105;1252.9
2496999.321;1139874.105;1250.3
2497024.322;1139874.105;1250
2497049.322;1139874.105;1263.6
2497074.322;1139874.105;1263.6
2497099.322;1139874.105;1266
2495399.318;1139849.105;1393.1
2495424.318;1139849.105;1395.8
2495449.318;1139849.105;1397.2
2495474.318;1139849.105;1395.4
2495499.318;1139849.105;1395.5
2495524.318;1139849.105;1395.5
2495549.318;1139849.105;1395.6
2495574.318;1139849.105;1399.3
2495599.318;1139849.105;1400.7
2495624.318;1139849.105;1399.4
2495649.319;1139849.105;1396.9
2495674.319;1139849.105;1392.8
2495699.319;1139849.105;1385.9
2495724.319;1139849.105;1385.9
2495749.319;1139849.105;1391.2
2495774.319;1139849.105;1396.1
2495799.319;1139849.105;1401
2495824.319;1139849.105;1402.5
2495849.319;1139849.105;1404.8
2495874.319;1139849.105;1405.7
2495899.319;1139849.105;1406
2495924.319;1139849.105;1407.2
2495949.319;1139849.105;1407.2
2495974.319;1139849.105;1406.1
2495999.319;1139849.105;1405
2496024.319;1139849.105;1403.7
2496049.319;1139849.105;1402.2
2496074.319;1139849.105;1400.3
2496099.32;1139849.105;1389.4
2496124.32;1139849.105;1374.6
2496149.32;1139849.105;1366.8
2496174.32;1139849.105;1366.8
2496199.32;1139849.105;1363.9
2496224.32;1139849.105;1361.2
2496249.32;1139849.105;1351.3
2496274.32;1139849.105;1359.8
2496299.32;1139849.105;1356.3
2496324.32;1139849.105;1353.7
2496349.32;1139849.105;1353.3
2496374.32;1139849.105;1355.3
2496399.32;1139849.105;1355.3
2496424.32;1139849.105;1360.7
2496449.32;1139849.105;1365.6
2496474.32;1139849.105;1368.1
2496499.32;1139849.105;1365.7
2496524.32;1139849.105;1362.1
2496549.32;1139849.105;1362.4
2496574.321;1139849.105;1362.7
2496599.321;1139849.105;1362.8
2496624.321;1139849.105;1362.8
2496649.321;1139849.105;1359.6
2496674.321;1139849.105;1353.8
2496699.321;1139849.105;1346.1
2496724.321;1139849.105;1338.7
2496749.321;1139849.105;1325.5
2496774.321;1139849.105;1314.8
2496799.321;1139849.105;1305.8
2496824.321;1139849.105;1288.3
2496849.321;1139849.105;1288.3
2496874.321;1139849.105;1278
2496899.321;1139849.105;1264.4
2496924.321;1139849.105;1258.4
2496949.321;1139849.105;1256.3
2496974.321;1139849.105;1256.6
2496999.321;1139849.105;1257.9
2497024.322;1139849.105;1258.7
2497049.322;1139849.105;1261.9
2497074.322;1139849.105;1261.9
2497099.322;1139849.105;1266.5
2495374.318;1139824.105;1391
2495399.318;1139824.105;1393.1
2495424.318;1139824.105;1395.8
2495449.318;1139824.105;1397.2
2495474.318;1139824.105;1395.4
2495499.318;1139824.105;1395.5
2495524.318;1139824.105;1395.5
2495549.318;1139824.105;1395.6
2495574.318;1139824.105;1399.3
2495599.318;1139824.105;1400.7
2495624.318;1139824.105;1399.4
2495649.319;1139824.105;1396.9
2495674.319;1139824.105;1392.8
2495699.319;1139824.105;1385.9
2495724.319;1139824.105;1385.9
2495749.319;1139824.105;1391.2
2495774.319;1139824.105;1396.1
2495799.319;1139824.105;1401
2495824.319;1139824.105;1402.5
2495849.319;1139824.105;1404.8
2495874.319;1139824.105;1405.7
2495899.319;1139824.105;1406
2495924.319;1139824.105;1407.2
2495949.319;1139824.105;1407.2
2495974.319;1139824.105;1406.1
2495999.319;1139824.105;1405
2496024.319;1139824.105;1403.7
2496049.319;1139824.105;1402.2
2496074.319;1139824.105;1400.3
2496099.32;1139824.105;1389.4
2496124.32;1139824.105;1374.6
2496149.32;1139824.105;1366.8
2496174.32;1139824.105;1366.8
2496199.32;1139824.105;1363.9
2496224.32;1139824.105;1361.2
2496249.32;1139824.105;1351.3
2496274.32;1139824.105;1359.8
2496299.32;1139824.105;1356.3
2496324.32;1139824.105;1353.7
2496349.32;1139824.105;1353.3
2496374.32;1139824.105;1355.3
2496399.32;1139824.105;1355.3
2496424.32;1139824.105;1360.7
2496449.32;1139824.105;1365.6
2496474.32;1139824.105;1368.1
2496499.32;1139824.105;1365.7
2496524.32;1139824.105;1362.1
2496549.32;1139824.105;1362.4
2496574.321;1139824.105;1362.7
2496599.321;1139824.105;1362.8
2496624.321;1139824.105;1362.8
2496649.321;1139824.105;1359.6
2496674.321;1139824.105;1353.8
2496699.321;1139824.105;1346.1
2496724.321;1139824.105;1338.7
2496749.321;1139824.105;1325.5
2496774.321;1139824.105;1314.8
2496799.321;1139824.105;1305.8
2496824.321;1139824.105;1288.3
2496849.321;1139824.105;1288.3
2496874.321;1139824.105;1278
2496899.321;1139824.105;1264.4
2496924.321;1139824.105;1258.4
2496949.321;1139824.105;1256.3
2496974.321;1139824.105;1256.6
2496999.321;1139824.105;1257.9
2497024.322;1139824.105;1258.7
2497049.322;1139824.105;1261.9
2497074.322;1139824.105;1261.9
2497099.322;1139824.105;1266.5
2495349.318;1139799.104;1400.7
2495374.318;1139799.104;1389.4
2495399.318;1139799.104;1390.5
2495424.318;1139799.104;1392.9
2495449.318;1139799.104;1395.1
2495474.318;1139799.104;1395.3
2495499.318;1139799.104;1395.1
2495524.318;1139799.104;1395.1
2495549.318;1139799.104;1395
2495574.318;1139799.104;1395.7
2495599.318;1139799.104;1400.1
2495624.318;1139799.104;1399.5
2495649.319;1139799.104;1398.6
2495674.319;1139799.104;1396.9
2495699.319;1139799.104;1395.1
2495724.319;1139799.104;1395.1
2495749.319;1139799.104;1390.9
2495774.319;1139799.104;1385.2
2495799.319;1139799.104;1391.9
2495824.319;1139799.104;1395.8
2495849.319;1139799.104;1397.6
2495874.319;1139799.104;1398.2
2495899.319;1139799.104;1398.3
2495924.319;1139799.104;1403.1
2495949.319;1139799.104;1403.1
2495974.319;1139799.104;1405.7
2495999.319;1139799.104;1406
2496024.319;1139799.104;1405.2
2496049.319;1139799.104;1402.4
2496074.319;1139799.104;1399.9
2496099.32;1139799.104;1391.7
2496124.32;1139799.104;1383.7
2496149.32;1139799.104;1371.7
2496174.32;1139799.104;1371.7
2496199.32;1139799.104;1369.6
2496224.32;1139799.104;1368.3
2496249.32;1139799.104;1364.4
2496274.32;1139799.104;1357.9
2496299.32;1139799.104;1352.9
2496324.32;1139799.104;1350.2
2496349.32;1139799.104;1346.1
2496374.32;1139799.104;1352.2
2496399.32;1139799.104;1352.2
2496424.32;1139799.104;1357.4
2496449.32;1139799.104;1360.8
2496474.32;1139799.104;1361.7
2496499.32;1139799.104;1356.8
2496524.32;1139799.104;1354
2496549.32;1139799.104;1354
2496574.321;1139799.104;1352.4
2496599.321;1139799.104;1349.6
2496624.321;1139799.104;1349.6
2496649.321;1139799.104;1348.8
2496674.321;1139799.104;1340
2496699.321;1139799.104;1330.7
2496724.321;1139799.104;1324.1
2496749.321;1139799.104;1317.3
2496774.321;1139799.104;1309
2496799.321;1139799.104;1303.6
2496824.321;1139799.104;1286.9
2496849.321;1139799.104;1286.9
2496874.321;1139799.104;1277
2496899.321;1139799.104;1268.3
2496924.321;1139799.104;1259.6
2496949.321;1139799.104;1255.3
2496974.321;1139799.104;1251.6
2496999.321;1139799.104;1252.7
2497024.322;1139799.104;1254.1
2497049.322;1139799.104;1256.4
2497074.322;1139799.104;1256.4
2497099.322;1139799.104;1262
2497124.322;1139799.104;1270.5
2495324.318;1139774.104;1411.3
2495349.318;1139774.104;1403
2495374.318;1139774.104;1388.3
2495399.318;1139774.104;1386.2
2495424.318;1139774.104;1391.2
2495449.318;1139774.104;1395.9
2495474.318;1139774.104;1396.4
2495499.318;1139774.104;1396.2
2495524.318;1139774.104;1396.2
2495549.318;1139774.104;1396
2495574.318;1139774.104;1395.7
2495599.318;1139774.104;1395.7
2495624.318;1139774.104;1395.7
2495649.319;1139774.104;1395.8
2495674.319;1139774.104;1396.2
2495699.319;1139774.104;1395.6
2495724.319;1139774.104;1395.6
2495749.319;1139774.104;1393.6
2495774.319;1139774.104;1386.9
2495799.319;1139774.104;1387.5
2495824.319;1139774.104;1392.2
2495849.319;1139774.104;1395.1
2495874.319;1139774.104;1395.8
2495899.319;1139774.104;1396.5
2495924.319;1139774.104;1400.1
2495949.319;1139774.104;1400.1
2495974.319;1139774.104;1405.2
2495999.319;1139774.104;1405.9
2496024.319;1139774.104;1405.4
2496049.319;1139774.104;1403.8
2496074.319;1139774.104;1398.1
2496099.32;1139774.104;1390.2
2496124.32;1139774.104;1384.7
2496149.32;1139774.104;1375.2
2496174.32;1139774.104;1375.2
2496199.32;1139774.104;1372.9
2496224.32;1139774.104;1368.7
2496249.32;1139774.104;1363.7
2496274.32;1139774.104;1358.2
2496299.32;1139774.104;1345.7
2496324.32;1139774.104;1340
2496349.32;1139774.104;1338.7
2496374.32;1139774.104;1345.8
2496399.32;1139774.104;1345.8
2496424.32;1139774.104;1349.9
2496449.32;1139774.104;1354.8
2496474.32;1139774.104;1356.2
2496499.32;1139774.104;1354.2
2496524.32;1139774.104;1349.7
2496549.32;1139774.104;1348.1
2496574.321;1139774.104;1347.2
2496599.321;1139774.104;1344.6
2496624.321;1139774.104;1344.6
2496649.321;1139774.104;1343.2
2496674.321;1139774.104;1332.5
2496699.321;1139774.104;1324.7
2496724.321;1139774.104;1318.2
2496749.321;1139774.104;1310.6
2496774.321;1139774.104;1305.4
2496799.321;1139774.104;1300.9
2496824.321;1139774.104;1286.3
2496849.321;1139774.104;1286.3
2496874.321;1139774.104;1276.7
2496899.321;1139774.104;1268.8
2496924.321;1139774.104;1261.6
2496949.321;1139774.104;1255.4
2496974.321;1139774.104;1249.8
2496999.321;1139774.104;1250.6
2497024.322;1139774.104;1251.1
2497049.322;1139774.104;1255.4
2497074.322;1139774.104;1255.4
2497099.322;1139774.104;1260
2497124.322;1139774.104;1270.3
2495299.318;1139749.104;1414.2
2495324.318;1139749.104;1411.7
2495349.318;1139749.104;1403.4
2495374.318;1139749.104;1388.3
2495399.318;1139749.104;1381
2495424.318;1139749.104;1388.1
2495449.318;1139749.104;1395.1
2495474.318;1139749.104;1397.4
2495499.318;1139749.104;1397.5
2495524.318;1139749.104;1397.5
2495549.318;1139749.104;1397.6
2495574.318;1139749.104;1396.7
2495599.318;1139749.104;1396.1
2495624.318;1139749.104;1395.3
2495649.319;1139749.104;1394.8
2495674.319;1139749.104;1393.2
2495699.319;1139749.104;1396.2
2495724.319;1139749.104;1396.2
2495749.319;1139749.104;1396.4
2495774.319;1139749.104;1391.9
2495799.319;1139749.104;1384.7
2495824.319;1139749.104;1388.6
2495849.319;1139749.104;1392.6
2495874.319;1139749.104;1393.4
2495899.319;1139749.104;1394.6
2495924.319;1139749.104;1398.3
2495949.319;1139749.104;1398.3
2495974.319;1139749.104;1402.4
2495999.319;1139749.104;1405.3
2496024.319;1139749.104;1405.2
2496049.319;1139749.104;1403.1
2496074.319;1139749.104;1396.7
2496099.32;1139749.104;1389.8
2496124.32;1139749.104;1386.5
2496149.32;1139749.104;1379.1
2496174.32;1139749.104;1379.1
2496199.32;1139749.104;1375.3
2496224.32;1139749.104;1371.2
2496249.32;1139749.104;1365.9
2496274.32;1139749.104;1360.1
2496299.32;1139749.104;1345.1
2496324.32;1139749.104;1336
2496349.32;1139749.104;1336.6
2496374.32;1139749.104;1340.2
2496399.32;1139749.104;1340.2
2496424.32;1139749.104;1344.8
2496449.32;1139749.104;1347.6
2496474.32;1139749.104;1348.6
2496499.32;1139749.104;1348.8
2496524.32;1139749.104;1346
2496549.32;1139749.104;1343.8
2496574.321;1139749.104;1343.2
2496599.321;1139749.104;1340.5
2496624.321;1139749.104;1340.5
2496649.321;1139749.104;1336.3
2496674.321;1139749.104;1329.5
2496699.321;1139749.104;1319.8
2496724.321;1139749.104;1311
2496749.321;1139749.104;1305.4
2496774.321;1139749.104;1300
2496799.321;1139749.104;1295.4
2496824.321;1139749.104;1283.7
2496849.321;1139749.104;1283.7
2496874.321;1139749.104;1274.9
2496899.321;1139749.104;1267.4
2496924.321;1139749.104;1261.5
2496949.321;1139749.104;1252.7
2496974.321;1139749.104;1249.2
2496999.321;1139749.104;1248.9
2497024.322;1139749.104;1249.3
2497049.322;1139749.104;1255.9
2497074.322;1139749.104;1255.9
2497099.322;1139749.104;1261.6
2497124.322;1139749.104;1266.1
2495274.318;1139724.104;1414.9
2495299.318;1139724.104;1414.9
2495324.318;1139724.104;1410.3
2495349.318;1139724.104;1398.9
2495374.318;1139724.104;1388.5
2495399.318;1139724.104;1379.1
2495424.318;1139724.104;1385.6
2495449.318;1139724.104;1392.2
2495474.318;1139724.104;1399
2495499.318;1139724.104;1399.2
2495524.318;1139724.104;1399.2
2495549.318;1139724.104;1399.1
2495574.318;1139724.104;1398.1
2495599.318;1139724.104;1397.3
2495624.318;1139724.104;1396.6
2495649.319;1139724.104;1395.4
2495674.319;1139724.104;1392
2495699.319;1139724.104;1392.6
2495724.319;1139724.104;1392.6
2495749.319;1139724.104;1398.6
2495774.319;1139724.104;1400
2495799.319;1139724.104;1389.6
2495824.319;1139724.104;1381.8
2495849.319;1139724.104;1390.1
2495874.319;1139724.104;1391.5
2495899.319;1139724.104;1392.6
2495924.319;1139724.104;1396.5
2495949.319;1139724.104;1396.5
2495974.319;1139724.104;1398.5
2495999.319;1139724.104;1402.2
2496024.319;1139724.104;1405
2496049.319;1139724.104;1402.2
2496074.319;1139724.104;1398.3
2496099.32;1139724.104;1391.7
2496124.32;1139724.104;1387.8
2496149.32;1139724.104;1381.8
2496174.32;1139724.104;1381.8
2496199.32;1139724.104;1377.6
2496224.32;1139724.104;1373.5
2496249.32;1139724.104;1370.6
2496274.32;1139724.104;1361.8
2496299.32;1139724.104;1350
2496324.32;1139724.104;1338.4
2496349.32;1139724.104;1330.7
2496374.32;1139724.104;1336.2
2496399.32;1139724.104;1336.2
2496424.32;1139724.104;1339.7
2496449.32;1139724.104;1340.5
2496474.32;1139724.104;1341.5
2496499.32;1139724.104;1342.6
2496524.32;1139724.104;1340.9
2496549.32;1139724.104;1339.3
2496574.321;1139724.104;1338.7
2496599.321;1139724.104;1334.7
2496624.321;1139724.104;1334.7
2496649.321;1139724.104;1330.6
2496674.321;1139724.104;1325.1
